run_index,status,error_message,Feed_Temp_K,Feed_Pressure_Pa,Feed_Benzene_Frac,Num_Stages,Feed_Stage,Reflux_Ratio,Bottoms_Rate_mols,Column_Pressure_Pa,feed_vapor_fraction,distillate_benzene_purity_mole_fraction,bottoms_toluene_purity_mole_fraction,condenser_duty_kW,reboiler_duty_kW,distillate_molar_flow_mol_s,distillate_volumetric_flow_m3_s,distillate_component_2_mole_fraction,distillate_mass_flow_kg_s,distillate_temperature_K,distillate_mass_enthalpy,distillate_pressure_Pa,distillate_component_1_mole_fraction,bottoms_mass_enthalpy,bottoms_pressure_Pa,bottoms_volumetric_flow_m3_s,bottoms_component_1_mole_fraction,bottoms_molar_flow_mol_s,bottoms_mass_flow_kg_s,bottoms_component_2_mole_fraction,bottoms_temperature_K
292,OK,,323.66606501764176,115935.55907126899,0.34107158022886663,25,9,3.01849222078704,51.108350483159505,115935.55907126899,0.0,0.69758338872540515,0.99997739170715427,6.2370867844407574,-7.0793181447053097,0.30241661127459496,0.0050202982686096157,0.69758338872540515,48.891649516840516,-300.62084050432941,4.0264089122794768,364.36397493711752,115935.55907126899,2.2608292845760324e-05,115935.55907126899,4.7090269660682784,0.0060804563999463622,0.99997739170715427,51.108350483159505,388.65925687476846,-243.52445126097678
293,OK,,355.60041756180175,122393.7803978392,0.5974810981675258,24,9,1.410609359794329,50.081516184073436,112877.71394174194,0.0,0.98693152717708266,0.79070153724167414,3.6377703464786975,-3.8370227884579786,0.013068472822917385,0.0048165239769301458,0.98693152717708266,49.918483815930308,-320.03031561085112,3.9083749839685771,356.68990072911902,112877.71394174194,0.20929846275832589,112877.71394174194,4.4674057763568609,0.0056890862092821648,0.79070153724167414,50.081516184069706,378.79035646432737,-265.65674249352719
294,OK,,334.24872890435995,117385.1233636212,0.33992020861204564,21,12,3.2182972783609793,48.91824730083912,103855.27955875531,0.0,0.66456776102900161,0.99908551832996662,6.9099984536236043,-7.5285777562879428,0.33543223897099839,0.0052542739247261822,0.66456776102900161,51.081752699160901,-305.43546505912872,4.2304278327235982,361.41927019523092,103855.27955875531,0.00091448167003336557,103855.27955875531,4.5066230273848307,0.0057870277869862151,0.99908551832996662,48.918247300839113,384.65448585455965,-251.38463179537109
295,OK,,356.5840841058482,130051.53383388772,0.6019465160608997,18,10,3.32305103531347,53.92340482042679,102707.56656594452,0.0,0.99967179885688928,0.73790269986120338,6.0338633037057878,-6.1601816929764492,0.00032820114311070002,0.0044148209450329901,0.99967179885688928,46.076595179573374,-326.39750475689829,3.5993397459929093,353.26296965453537,102707.56656594452,0.26209730013879656,102707.56656594452,4.7701775557356276,0.0060298611198747465,0.73790269986120338,53.923404820426654,373.44919315154289,-276.613683604063
296,OK,,321.46116620239945,137562.72776226635,0.3351105083264179,23,8,1.6224757910060308,55.380625565818335,112539.23196081439,0.0,0.75043447702516786,0.99951004681401301,3.6919468722686117,-4.5580364337311003,0.24956552297483212,0.0045247938310072925,0.75043447702516786,44.619374434181815,-305.90789301133253,3.6414939337349068,361.99522023405081,112539.23196081439,0.00048995318598695013,112539.23196081439,5.1023032957664585,0.0065782063836778105,0.99951004681401301,55.38062556581832,387.55743240850063,-245.69738470669395
297,OK,,332.16604748306594,132150.16989871222,0.3356190077909298,15,11,2.1669860787516284,54.60714867598707,112458.52103225295,0.0,0.69154533905324789,0.96024905031180552,4.5747571078215739,-5.2708114439622058,0.30845466094675217,0.0046601768247652529,0.69154533905324789,45.392851324013087,-302.17355083969915,3.7421143551851173,363.4601683257564,112458.52103225295,0.039750949688194502,112458.52103225295,5.0009696229658642,0.0064310805970536414,0.96024905031180552,54.607148675986934,385.72453759275555,-249.82451925645603
298,OK,,321.4813006525074,118728.55493908348,0.5550620187542646,20,10,1.784145411871592,42.41703096268091,118728.55493908348,0.0,0.96060442789544953,0.9954794844792233,4.8604972510011573,-5.6312599784548931,0.039395572104550483,0.0056003977167200115,0.96060442789544953,57.582969037319238,-315.39543787630606,4.5297311800773787,358.97376165259004,118728.55493908348,0.0045205155207767508,118728.55493908348,3.9055490837587601,0.0050475983426313872,0.9954794844792233,42.417030962680663,389.3181466660053,-242.28734328109857
299,OK,,358.69578238286033,118280.76412553886,0.34274988783391636,23,9,1.607289285130105,50.913370151690714,118280.76412553886,0.0,0.69764859411481828,0.99941527186677159,4.0585975977487996,-4.3780383393512725,0.30235140588518172,0.0050450899388912061,0.69764859411481828,49.086629848309229,-299.33607734211853,4.0424213716105566,365.0628617282116,118280.76412553886,0.00058472813322841893,118280.76412553886,4.6906604134701899,0.0060626825537512131,0.99941527186677159,50.913370151690692,389.36409506940691,-242.1431834282227
300,OK,,341.44121834204327,136453.65509307204,0.4259655006853086,21,11,1.3524622440016225,48.96189598984242,106506.61250374731,0.0,0.82766123755133858,0.99276397014354734,3.7522064090699017,-4.238388049794299,0.17233876244866131,0.0050794880519252567,0.82766123755133858,51.038104010157738,-314.11751968992257,4.1100559073880385,358.2555848705133,106506.61250374731,0.0072360298564526603,106506.61250374731,4.5063027493861831,0.0057913864451353348,0.99276397014354734,48.961895989842198,385.25876321244846,-250.29075397228289
301,OK,,351.5622552291734,130243.04456647435,0.3129552995095224,21,7,1.5466074996254764,59.971831227838074,117115.219361575,0.0,0.7751030962930644,0.99550501641870315,3.1974355154886278,-3.6493190638601054,0.22489690370693566,0.0040458790111074765,0.7751030962930644,40.028168772162324,-304.94559937835618,3.2529442404712761,362.76847449437952,117115.219361575,0.0044949835812968198,117115.219361575,5.5219291920739719,0.0071316784125851846,0.99550501641870315,59.97183122783764,388.81906034907905,-243.27055568826768
302,OK,,325.7641229602852,124004.16171145596,0.5402110345647888,20,7,2.8563071498747945,56.161677784734096,116085.4853855655,0.0,0.99553117278693593,0.81519983843290511,5.0938019358637998,-5.7775035112532827,0.0044688272130640532,0.0042276234092813881,0.99553117278693593,43.838322215273017,-318.82658823503675,3.427039902307464,357.45856688178321,116085.48538556549,0.18480016156709483,116085.48538556549,5.0290712281609338,0.0064219654673753164,0.81519983843290511,56.161677784727125,380.75719684633691,-261.51646588450757
303,OK,,326.2039639068567,149121.1802544318,0.43036695428073946,21,14,1.278563503845424,40.23674834770557,105673.95664275241,0.0,0.71302089453571837,0.98945619882288005,4.3340501064138568,-5.0225145334827461,0.28697910546428157,0.0060902481502963313,0.71302089453571837,59.7632516522945,-307.47302118569291,4.9087848538187577,360.76845473818099,105673.95664275241,0.010543801177119946,105673.95664275241,3.7014000644567711,0.0047540933032294728,0.98945619882288005,40.236748347705522,384.82421174469664,-251.1839044311219
304,OK,,342.22506276472024,143982.17274589292,0.6446415047700318,22,9,2.4449255544729978,55.11362954618761,110350.95486349234,0.0,0.99874573124917854,0.64375273853930048,4.6681150955553559,-5.0151862686105435,0.001254268750821451,0.0043156242588340225,0.99874573124917854,44.886370453812354,-322.07990669709574,3.5069466780797045,355.67788842593433,110350.95486349234,0.35624726146069952,110350.95486349234,4.8026841134810647,0.006063197498623071,0.64375273853930048,55.11362954618761,372.68638928644918,-279.47625712841136
305,OK,,321.55229966606146,143043.15981926635,0.3741770621138901,17,10,1.4360472799566737,52.89892045898829,110515.91184910422,0.0,0.77018693287939877,0.9784292341981955,3.6126441760208543,-4.437697786148818,0.22981306712060134,0.0047526788679537971,0.77018693287939877,47.10107954101202,-308.28983196968716,3.8309820206450644,360.88537985993145,110515.91184910422,0.021570765801804431,110515.91184910422,4.8580181555873132,0.0062490468298183116,0.9784292341981955,52.898920458987931,385.92303871259793,-249.18739807342308
306,OK,,357.6188458718779,116637.84879575277,0.43194619993540295,20,9,1.2954742299404949,58.479292466338634,116637.84879575277,0.0,0.90418063755551237,0.90334356067575694,2.9245021317354838,-3.2044402325979244,0.09581936244448766,0.0040833721380501373,0.90418063755551237,41.520707533662922,-313.13706444208208,3.2990634796825318,359.60686251064107,116637.84879575277,0.096656439324243143,116637.84879575277,5.3089062954622692,0.0068156552339705733,0.90334356067575694,58.479292466337036,384.54889787513434,-252.90923023159081
307,OK,,338.9209361571141,103706.42201741695,0.6435055613313553,20,10,2.046072814510194,44.79790976758513,103034.88203737524,0.0,0.99890702820375743,0.79443683251710839,5.0935930856739802,-5.4680375032304243,0.0010929717962425635,0.0052907915045996038,0.99890702820375743,55.202090232415706,-326.16685032258982,4.3127831247778392,353.38422966450889,103034.88203737524,0.20556316748289158,103034.88203737524,3.9984410080706723,0.0050703192281923255,0.79443683251710839,44.797909767584166,375.67882055153035,-271.5516357281158
308,OK,,349.80660858391366,147343.97557403042,0.5058478672234203,18,13,2.155837511699623,45.4589411397923,110200.98796316824,0.0,0.89718945574532349,0.96367878867442625,5.3038634512209146,-5.6392967680377746,0.10281054425467651,0.0053576083371351209,0.89718945574532349,54.541058860207976,-316.21397552436537,4.3389551070163632,357.82632115122948,110200.98796316824,0.036321211325573789,110200.98796316824,4.1653558293919488,0.0053522579747148861,0.96367878867442625,45.458941139792053,385.14723723980353,-250.90510811854188
309,OK,,335.77606988887845,133890.5574574713,0.42359061355744837,17,14,2.1790101512006204,41.212472365081055,116373.42999098574,0.0,0.6809128984512689,0.94346673743741394,5.9452635466757249,-6.5448183987304871,0.31908710154873116,0.0060586165196737018,0.6809128984512689,58.787527634919101,-299.28658396532421,4.8551175221262399,364.92892246371275,116373.42999098574,0.056533262562586027,116373.42999098574,3.7645722914518811,0.0048443480468275497,0.94346673743741394,41.212472365080934,386.21567951132869,-249.09554723463344
310,OK,,346.85528747874656,141464.39904740555,0.603858562666079,25,9,1.5910946415560674,46.330962181743935,111662.40730367044,0.0,0.9931816935887221,0.847127060188829,4.2006284768800821,-4.528515458790225,0.0068183064112778092,0.0051689501629226973,0.9931816935887221,53.669037818246274,-321.04726159577496,4.1973200723682158,356.19247902726141,111662.40730367044,0.152872939811171,111662.40730367044,4.1695152799811384,0.0053236517719981108,0.847127060188829,46.330962181753655,380.62848788794957,-261.30537335660176
311,OK,,349.1412892859868,118384.37812630436,0.4576114187972927,17,7,2.8024262314413355,54.45046585038888,112454.1126320702,0.0,0.98703532132713745,0.9852683940981054,5.236801255282586,-5.6353478375224331,0.012964678672862513,0.0043941141517926012,0.98703532132713745,45.549534149594194,-320.26403051345875,3.5662411169305268,356.56057733212242,112454.1126320702,0.01473160590189466,112454.1126320702,5.0057291079906872,0.0064474809737191923,0.9852683940981054,54.450465850405806,386.86656759318493,-247.24655559056887
312,OK,,345.833174132468,118206.58121675646,0.5327775684991861,19,9,3.276026172995758,45.288023108019864,115316.0580776204,0.0,0.97267434614450476,0.99865702903183151,7.0859070995411226,-7.5060541852038627,0.027325653855495347,0.005300306372290565,0.97267434614450476,54.711976891980306,-317.89797699115729,4.2946235057902848,357.71814857855099,115316.0580776204,0.0013429709681685264,115316.0580776204,4.1719142427561975,0.005384992821186747,0.99865702903183151,45.288023108019701,388.40222859388882,-244.04829392856053
313,OK,,338.11264743432554,117402.57122146671,0.5703192234917202,18,9,2.257929368038573,45.248307746415655,117402.57122146671,0.0,0.99705561331241932,0.94604350149230965,5.3697868292693229,-5.8858386299189043,0.0029443866875806034,0.0052811394556492586,0.99705561331241932,54.751692253570255,-318.22588228179552,4.2790166537712224,357.81042032775861,117402.57122146671,0.053956498507690263,117402.57122146671,4.1348629545251114,0.0053240751272539567,0.94604350149230965,45.248307746429845,386.65154738821911,-248.2066029415401
314,OK,,335.52100732282713,116107.42123406536,0.34584035676078095,21,12,1.4864268422969784,52.57064455559431,116107.42123406536,0.0,0.72090975560844373,0.99254811050353775,3.7310895903646686,-4.3968802668175009,0.27909024439155622,0.0048467591115944966,0.72090975560844373,47.42935544440585,-302.03908644624346,3.8904651831109414,363.8183226637982,116107.42123406536,0.0074518894964622608,116107.42123406536,4.8382817279153363,0.0062447925022365985,0.99254811050353775,52.570644555594214,388.36581420072758,-244.20301660831643
315,OK,,353.0521771160574,119982.79245361939,0.5764237909937204,15,14,1.2485074007525288,45.10315776258199,119982.79245361939,0.0,0.77789120323665284,0.66879018724032724,3.8652127180153584,-4.1206751856310708,0.2221087967633471,0.0055519070937014216,0.77789120323665284,54.896842237418007,-303.58002560041643,4.4591205731840713,363.54274321920303,119982.79245361939,0.33120981275967276,119982.79245361939,3.9461964085644623,0.0050086499701505732,0.66879018724032724,45.103157762582015,376.54414876039948,-271.77531404592673
316,OK,,353.95090167356966,128323.35938831326,0.43967012926848004,22,11,2.689250711208709,40.21902146687409,103748.95607100426,0.0,0.73527297980931305,0.99970972180684248,7.0031457469598726,-7.2653290582334185,0.264727020190687,0.0060586445313103431,0.73527297980931305,59.780978533125889,-310.02066397979814,4.8915819983550479,359.58514909509427,103748.95607100426,0.00029027819315748045,103748.95607100426,3.7055537377953249,0.0047583176189584867,0.99970972180684248,40.219021466874096,384.64730771336389,-251.39019993157507
317,OK,,340.23311779453445,118700.17560545082,0.5847296389531593,25,8,1.756558880727849,41.19735238871481,104972.24722723581,0.0,0.99272159278462768,0.9976137811536967,4.912137604284081,-5.3353606359190406,0.0072784072153722675,0.0056480189607990587,0.99272159278462768,58.802647611285067,-324.71390521623408,4.5991862366381326,354.13161252448873,104972.24722723581,0.0023862188463033385,104972.24722723581,3.7944804727174577,0.0048746351741634098,0.9976137811536967,41.197352388714812,384.96677711397751,-250.79518874145128
318,OK,,353.4849534641114,149156.61985739053,0.4606325050227241,21,8,1.9217712273349579,43.39632600546551,114280.76065719433,0.0,0.81350393659761699,0.99963271356591266,5.162155624364634,-5.48353467879741,0.18649606340238301,0.0056687111265988233,0.81350393659761699,56.603673994534454,-308.88923935598797,4.5694868933860588,360.9955870130085,114280.76065719433,0.00036728643408734651,114280.76065719433,3.9982457777512614,0.0051588077902275991,0.99963271356591266,43.396326005465511,388.12008530559689,-244.59003922648827
319,OK,,346.5166361219419,128473.43154959157,0.576906317980907,24,13,2.787322066020134,56.511414202668576,116341.55697283312,0.0,0.99987826579997197,0.74859344347656953,4.9575291410292843,-5.3146793452216183,0.00012173420002802447,0.0041904469794241516,0.99987826579997197,43.4885857973307,-318.94518337384739,3.3970477130709429,357.44183066792357,116341.55697283312,0.25140655652343047,116341.55697283312,5.0075924478562754,0.0063721262366382139,0.74859344347656953,56.511414202669286,378.29033953829344,-267.23520390081001
320,OK,,333.27935485319006,124175.73213543056,0.5316159393149518,22,13,3.268881953577563,54.750531491888324,114209.15944901347,0.0,0.99992320727951711,0.85542422991186695,5.8196649021417031,-6.3983954514295238,7.6792720482894868e-05,0.0043563339398250177,0.99992320727951711,45.249468508107391,-320.07341231969554,3.5345679842030675,356.81306567898923,114209.15944901347,0.14457577008813308,114209.15944901347,4.9335991339733631,0.006309308782779942,0.85542422991186695,54.750531491892623,381.78073595962201,-258.9611975512102
321,OK,,342.36414543330795,138603.66398228245,0.475746148866221,20,10,1.8679432195062002,51.13216342438944,102515.49902729063,0.0,0.96467556549100308,0.99153161191070049,4.2773376799201666,-4.7142615966407986,0.03532443450899702,0.0047167624242779975,0.96467556549100308,48.867836575611378,-324.50513651082707,3.8413697338592052,353.93307845043444,102515.49902729063,0.0084683880892994102,102515.49902729063,4.7051636487182273,0.0060351963680022862,0.99153161191070049,51.132163424388516,383.83995458258187,-253.07394020257109
322,OK,,336.6943131052464,144929.06053663045,0.6079626733369938,17,8,1.9116066558105045,52.40261568779586,111842.944979193,0.0,0.99468634592171279,0.74329909146321171,4.1845265152510498,-4.6462417962049098,0.0053136540782872171,0.0045830535371994916,0.99468634592171279,47.597384312204483,-321.03686940095599,3.7214668173445333,356.21535169645512,111842.94497919299,0.25670090853678823,111842.94497919299,4.6396118672352733,0.0058907250379670179,0.74329909146321171,52.402615687795546,376.67454621837157,-270.4032509748846
323,OK,,356.6238905723776,143962.95613588236,0.4657093908298058,15,8,2.4052153200699817,46.803257273359705,102772.85079046941,0.0,0.86716332229050008,0.99058452443724387,5.6323128761157006,-5.8479949007220116,0.13283667770949995,0.0052419950736044543,0.86716332229050008,53.19674272664038,-318.65542387675907,4.254414054012476,356.1470687786574,102772.85079046941,0.0094154755627561659,102772.85079046941,4.3061974775555729,0.0055237869148415447,0.99058452443724387,46.803257273359634,383.88493290756213,-252.99920377913293
324,OK,,328.3690917868878,119766.95908594991,0.3656603492964491,24,12,1.359783398540625,56.42593456075963,119766.95908594991,0.0,0.8285907880686777,0.9918306057032853,3.1935965228206662,-3.9812460006935271,0.17140921193132228,0.0043596740605704488,0.8285907880686777,43.574065439239469,-306.86914611149336,3.5084149753950031,362.26023840427996,119766.95908594991,0.0081693942967147951,119766.95908594991,5.1925312447212093,0.0067123051545712881,0.9918306057032853,56.425934560760467,389.46711109288452,-242.04328147432295
325,OK,,349.02645180785817,116500.28906284884,0.6166393225491626,19,14,2.2221669913560547,42.30599171221053,110299.34299009501,0.0,0.9994997494304344,0.90547945419053155,5.6113227331710638,-5.902379001252033,0.00050025056956569793,0.0055460131022764172,0.9994997494304344,57.694008287772043,-322.15147878964052,4.5069899722064504,355.64638951260014,110299.34299009501,0.094520545809468379,110299.34299009501,3.8419183322660575,0.0049191913518557831,0.90547945419053155,42.305991712227865,382.61653330001889,-256.63522480718166
326,OK,,329.73907016723683,143310.13461400612,0.45631830441004523,22,11,3.3784384621268773,47.70586221699809,109685.07413573666,0.0,0.87222136141816597,0.99958566119958836,7.0895527605593651,-7.7520068633386456,0.12777863858183405,0.0051629011134344972,0.87222136141816597,52.294137783001915,-315.00823779418033,4.178518032028447,358.22895373383619,109685.07413573666,0.00041433880041162325,109685.07413573666,4.3952659914260881,0.0056594174731799023,0.99958566119958836,47.705862216998064,386.63340948203216,-247.50901499496715
327,OK,,334.81805442860764,118747.89597662553,0.6159891155056584,20,12,3.050356524982034,52.76398155882586,118747.89597662553,0.0,0.99986818713879866,0.72767181324036023,5.7525461593698592,-6.2683874482429003,0.00013181286120131727,0.0045559087144076155,0.99986818713879866,47.236018441174217,-317.69147620945961,3.689779648678154,358.13972806851245,118747.89597662553,0.27232818675963971,118747.89597662553,4.6600406745557956,0.0059294116091289095,0.72767181324036023,52.76398155882579,378.26241210820842,-267.60061788887543
328,OK,,329.0504485856096,135795.60791669053,0.6503991734556707,24,8,1.3010831083302035,50.42986074534515,107401.82659875497,0.0,0.98757894917523603,0.68103240674782506,3.456517410380493,-3.9759535396194572,0.012421050824763908,0.0047713744200368995,0.98757894917523603,49.570139254654642,-323.05822628201554,3.8806511431188149,355.0030114142599,107401.82659875497,0.318967593252175,107401.82659875497,4.4209036026410278,0.0055841541371245938,0.68103240674782506,50.429860745345358,373.00198907874483,-278.31097075003026
329,OK,,329.02087546957415,117399.67637633641,0.3780446770110473,22,13,2.8266981192239684,56.106387239646054,103678.16797894117,0.0,0.85734197190249428,0.9969231456218014,5.2293987367677843,-5.9188903473528507,0.14265802809750569,0.0043359372890279012,0.85734197190249428,43.893612760353989,-317.54153734705579,3.516442224983563,356.66395907303632,103678.16797894117,0.0030768543781985284,103678.16797894117,5.1671330064047343,0.0066337124668927874,0.9969231456218014,56.106387239646054,384.49243538608994,-251.72987067879922
330,OK,,325.80039216417504,139760.77032161842,0.306843864914946,24,12,1.4045662639325236,46.42827669315868,113749.73751025181,0.0,0.57229602227414678,0.99945071541666453,4.1585028484907349,-4.9699898260935242,0.42770397772585317,0.0056416492516265081,0.57229602227414678,53.571723306841442,-293.4328234945051,4.5059748799888286,367.08471472373407,113749.73751025181,0.00054928458333549854,113749.73751025181,4.2774708112934441,0.0055177231886121801,0.99945071541666453,46.428276693158672,387.94245241880503,-244.94173677329752
331,OK,,323.2029521056695,136242.63056831877,0.35413518231688756,24,12,2.2041622743806215,47.22125684786443,118131.76736700283,0.0,0.67067756347616014,0.99966118286236472,5.3829863416984347,-6.2304238674992671,0.32932243652383991,0.0054549436341951524,0.67067756347616014,52.778743152135597,-297.6414998118841,4.3664440473360049,365.72359430857722,118131.76736700283,0.00033881713763517392,118131.76736700283,4.3506680519705698,0.0056229715723477309,0.99966118286236472,47.221256847864431,389.32951704465603,-242.20803088969117
332,OK,,346.04881375269764,148741.60004365127,0.4979674824105579,19,9,1.4205154289440751,42.547601134688094,116664.36725614007,0.0,0.86306945905054966,0.99503291782427028,4.2992790542549466,-4.7283484350197504,0.1369305409494504,0.0056995085862918769,0.86306945905054966,57.452398865312119,-310.63853915673201,4.5980596037724277,360.5480471029768,116664.36725614007,0.0049670821757296871,116664.36725614007,3.9173048253170419,0.005058128743517647,0.99503291782427028,42.54760113468793,388.6562293873987,-243.59762452456437
333,OK,,321.1537063162656,146793.7670309182,0.615009727958806,24,11,1.386245034885153,56.20011566101095,103510.06081059965,0.0,0.99521655723824576,0.68130665771878351,3.1678467847078426,-3.7956186519302229,0.0047834427617542601,0.0042021169119574823,0.99521655723824576,43.799884338989131,-325.68538113190829,3.4242283278451571,353.61339670519214,103510.06081059965,0.31869334228121654,103510.06081059965,4.9269657421458684,0.0062124642303724277,0.68130665771878351,56.20011566101082,371.70957818184127,-280.74521332385206
334,OK,,353.3473215622153,146603.45205344105,0.39629434553333465,16,8,3.3015675914957896,50.646953161047485,102688.44069819941,0.0,0.80022947627997587,0.99732122625133024,6.6769122226994151,-6.9761083193154096,0.19977052372002421,0.0049319156760093885,0.80022947627997587,49.353046838952523,-314.67335515773033,3.9933494327574528,357.66518724783145,102688.44069819941,0.0026787737486696885,102688.44069819941,4.6646277368310969,0.005985940649425231,0.99732122625133024,50.64695316104747,384.17005866161156,-252.35279157705025
335,OK,,357.7380159961863,119238.52588313894,0.4511576029861813,16,10,2.1301305145570986,56.87116582481165,119238.52588313894,0.0,0.96650801695314492,0.9396636897329429,4.0869527618607995,-4.3795769566454572,0.03349198304685503,0.0041902081581350614,0.96650801695314492,43.128834175189432,-315.47910026222411,3.3891335855034601,358.99307428706851,119238.52588313894,0.060336310267057096,119238.52588313894,5.1918891422495346,0.0066877224651027559,0.9396636897329429,56.871165824810483,386.93565133610872,-247.73839916756475
336,OK,,341.28589541719623,144179.30529511248,0.5779443011636796,17,14,3.0083900573785884,57.00011970858711,118473.37749661868,0.0,0.99984685655243832,0.74033151069611858,5.1830523871937055,-5.6254063161489656,0.00015314344756170919,0.0041469023397479113,0.99984685655243832,42.999880291410754,-317.83229143847723,3.3588921365397426,358.06115113686974,118473.37749661868,0.25966848930388137,118473.37749661868,5.0442920879343101,0.0064218469192686995,0.74033151069611858,57.000119708589224,378.64259085630573,-266.68296412484824
337,OK,,335.2277840743944,116403.56070077121,0.6050437254499836,18,8,3.194536857904892,53.63981224195592,116403.56070077121,0.0,0.99858677051100597,0.73509037825649248,5.8545925859459196,-6.3600999913629526,0.0014132294889941147,0.0044684865155802771,0.99858677051100597,46.360187758043963,-318.83750007315984,3.6221985568212296,357.48716245851426,116403.56070077121,0.26490962174350752,116403.56070077121,4.74297441628282,0.0060312722672608539,0.73509037825649248,53.639812241956001,377.81162314740067,-268.35267619939123
338,OK,,323.24751830830826,111496.40778819428,0.38502668002112295,16,8,1.5427374263694125,46.509193160656146,105735.06239366015,0.0,0.71437017773384004,0.99375541063116224,4.3279552674813226,-5.0919977675822006,0.28562982226615996,0.0054496553447451711,0.71437017773384004,53.490806839343897,-307.52301816304555,4.3925715775782743,360.7541597524833,105735.06239366015,0.0062445893688377408,105735.06239366015,4.2812102844499682,0.0055004919980644103,0.99375541063116224,46.509193160656089,385.04498530503326,-250.69475233183704
339,OK,,348.4350557213888,144309.58432262435,0.6493702126573742,21,12,2.7033526458777137,50.88789600361909,111983.69552693325,0.0,0.99984554978444029,0.68887488208828163,5.4853098074247697,-5.752155471353313,0.00015445021555967101,0.0047239889858768369,0.99984554978444029,49.112103996381009,-321.2593845625874,3.8363432063744805,356.14954580925018,111983.69552693325,0.31112511791171843,111983.69552693325,4.4666548205097367,0.0056556221750583141,0.68887488208828163,50.887896003618948,374.76224017506399,-274.85849243793234
340,OK,,341.9137111931792,131115.50046602663,0.6901514260761674,24,7,2.0411271023824398,41.595202743300334,115333.36428050404,0.0,0.99568484317603978,0.73885519257142496,5.3534271397694049,-5.7151484636195331,0.0043151568239602383,0.005630478853870656,0.99568484317603978,58.404797256699148,-319.23179153892681,4.5656412419474055,357.23445969433192,115333.36428050404,0.26114480742857493,115333.36428050404,3.6801546489040264,0.0046785434298974712,0.73885519257142496,41.595202743300874,377.61630196164759,-268.67020108114491
341,OK,,345.4999039736597,147113.87820578227,0.5883972438473729,23,10,2.024429799317878,46.450977426776106,109816.20846686032,0.0,0.99821853619235501,0.88404770457933757,4.8910184362157825,-5.2432809242383227,0.0017814638076449757,0.0051479324870913595,0.99821853619235501,53.549022573217371,-322.34106566938846,4.1841507590048472,355.52563315504881,109816.20846686032,0.11595229542066247,109816.20846686032,4.2043715513374362,0.0053752461896219676,0.88404770457933757,46.450977426782565,381.55046311677916,-259.00071674470388
342,OK,,336.5773844464717,111185.75173855618,0.5654537836929656,16,8,2.0311807323723627,56.52594094796782,111185.75173855618,0.0,0.99404900928652484,0.76417848486184059,3.9807340421691206,-4.465502504676599,0.0059509907134751589,0.0041854604200534298,0.99404900928652484,43.474059052032452,-321.35534356556172,3.3994676161245101,356.03003097026186,111185.75173855618,0.23582151513815941,111185.75173855618,5.0212365450945011,0.0063804658865923517,0.76417848486184059,56.525940947967584,377.23965993016958,-269.01541580972753
343,OK,,354.81111747904157,109190.63510041917,0.4174506639893079,16,9,2.465504089444523,50.95632941713362,109190.63510041917,0.0,0.84058677773541057,0.98980292769698786,5.2931694672512739,-5.5955774709564468,0.15941322226458943,0.0048733334506475563,0.84058677773541057,49.04367058286649,-313.37601271941594,3.9405541696039248,358.80054666919642,109190.63510041917,0.010197072303012136,109190.63510041917,4.6877478994954922,0.0060308281977584218,0.98980292769698786,50.956329417133546,386.01402190498368,-248.85453206955816
344,OK,,354.6735570998645,143416.2416734793,0.5125747018121352,19,8,1.95013998876963,58.90661203779915,104869.93329951743,0.0,0.99003180179043526,0.82050046863094994,3.6761449450671022,-3.8938175033519653,0.0099681982095646757,0.0039491191392394447,0.99003180179043526,41.093387962199692,-324.61756498680666,3.2156258160525,354.15526639013882,104869.93329951743,0.17949953136905011,104869.93329951743,5.2792496652783987,0.0067097993478459949,0.82050046863094994,58.906612037800386,377.31904349333098,-268.04429128661224
345,OK,,324.4892743830549,124024.71548906996,0.558957982799194,20,7,2.6327847310133783,55.930904008918205,114001.06101220436,0.0,0.99517091648969258,0.78474305311285286,4.8287199197610029,-5.5053248686976399,0.0048290835103074773,0.0042466292675749214,0.99517091648969258,44.069095991087494,-319.90831702925573,3.4453032205340115,356.85124560273772,114001.06101220436,0.21525694688714719,114001.06101220436,4.9845123342708488,0.0063486557866634513,0.78474305311285286,55.930904008912442,378.91864422184193,-265.49757175597017
346,OK,,354.4044874392159,123324.26394471279,0.5920967555196555,16,14,1.5633509846763736,56.8356864868065,113554.06948262548,0.0,0.9598219255718683,0.68717504549060726,3.3628245585819996,-3.5723025595311948,0.040178074428131733,0.0041900350957298138,0.9598219255718683,43.16431351319288,-318.08497168155463,3.3959696908128074,357.47064363964495,113554.06948262548,0.31282495450939268,113554.06948262548,4.9873634661867365,0.0063187082329284987,0.68717504549060726,56.835686486807099,375.2010370809038,-274.05095480594309
347,OK,,341.02495830375966,114838.33826436105,0.5546416863397521,24,12,2.8342177431235727,57.66602483030946,107579.48501776617,0.0,0.99979927637456878,0.77215889370004942,4.9053897183264814,-5.3144285463237901,0.00020072362543130607,0.0040645935232662836,0.99979927637456878,42.333975169692387,-323.66222837417462,3.3069038849712715,354.80283563385251,107579.48501776617,0.22784110629995061,107579.48501776617,5.128965961909091,0.0065096453577365258,0.77215889370004942,57.666024830307506,376.36168699744047,-270.57463369234
